A7YPWY1	OC-514	OC-514 Кришка оригiналів	 	5973,33	1194,67	7168	56,00
A3PFWY1	PF-507	PF-507 Універсальна касета, 250 арк. (макс. до 4-х додаткових касет) [ineo 226/215]	 	18666,67	3733,33	22400	175,00
9960950000	DK-706	DK-706 Тумба велика, за умов 0-1 додаткових PF-507 [ineo 215/ 226/ 266/ 306]	 	16533,33	3306,67	19840	155,00
9960960000	DK-707	DK-707 Тумба середня, за умов 2-3 додаткових PF-507 [ineo 215/ 226/ 266/ 306]	 	15466,67	3093,33	18560	145,00
9960970000	DK-708	DK-708 Тумба мала, за умов 4х додаткових PF-507 [ineo 215/ 226/ 266/ 306]	 	14506,67	2901,33	17408	136,00
A8W7WY1	MK-749	MK-749 Опціональна панель (необхідна для NC/ IC/ FK) [ineo 226]	 	6186,67	1237,33	7424	58,00
A4M3WY6	NC-504	NC-504 Мережева карта. Мереж. сканув./друк GDI (Scan-to-mail/FTP/SMB), (необх. MK-749) [ineo 226]	 	22400	4480	26880	210,00
A4M1WY6	IC-209	IC-209 Контролер PCL. Мереж. скан./друк PCL (необх. MK-749, NC-504 не потрібен) [ineo 226]	 	41066,67	8213,33	49280	385,00
A4M2022	FK-510	FK-510 Факс модуль (необх. MK-749) [ineo 226]	 	41066,67	8213,33	49280	385,00
9967001293	EH-C591 	EH-C591 Напівавтоматичний степлер, зшивання до 50 арк. (скоби SK-602)	 	25066,67	5013,33	30080	235,00
996908-TL-WR702N		Маршрутизатор WIFI TL-WR702N (10/100Mbps WAN/LAN, 802.11b/g/n до 150Mbps)	 	2986,67	597,33	3584	28,00
9967001960	OC-512	OC-512 Кришка оригіналів сканування [до ineo 215/ 226/ 266/ 306]	 	3840	768	4608	36,00
A3JHWY1	DF-625	DF-625 Автоподавач оригіналів сканування реверсивний двостор. А5-А3, до 70 арк. [до ineo 215/ 226/ 266/ 306]	 	43200	8640	51840	405,00
A8WXWY1	PF-509	PF-509 Універсальна касета, 250 арк. (макс. до 4-х касет додатково) [ineo 266/306]	 	18666,67	3733,33	22400	175,00
9960950000	DK-706	DK-706 Тумба велика, за умов 0-1 додаткових PF [ineo 215/ 226/ 266/ 306]	 	16533,33	3306,67	19840	155,00
9960960000	DK-707	DK-707 Тумба середня, за умов 2-3 додаткових PF [ineo 215/ 226/ 266/ 306]	 	15466,67	3093,33	18560	145,00
9960970000	DK-708	DK-708 Тумба мала, за умов 4х додаткових PF [ineo 215/ 226/ 266/ 306]	 	14506,67	2901,33	17408	136,00
A4M2022	FK-510	FK-510 Факс модуль (необхідний MK) [ineo 226/ 266/ 306]	 	41066,67	8213,33	49280	385,00
A8WYWY1	MK-750	MK-750 Опціональна панель для факсу та дод. мережевих функцій [ineo 266/306]	 	6186,67	1237,33	7424	58,00
A8X3WY2	UK-213	UK-213 Внутрішній Wi-Fi, бездротовий друк/скан. [ineo 266/306]	 	8213,33	1642,67	9856	77,00
9967001293	EH-C591 	EH-C591 Напівавтомат. степлер (скоби SK-602)	 	25066,67	5013,33	30080	235,00
996908-TL-WR702N		Маршрутизатор WIFI TL-WR702N (10/100Mbps WAN/LAN, 802.11b/g/n до 150Mbps)	 	2986,67	597,33	3584	28,00
9967001960	OC-512	OC-512 Кришка оригіналів сканування [до ineo 215/ 226/ 266/ 306]	 	3840	768	4608	36,00
A3JHWY1	DF-625	DF-625 Автоподавач оригіналів сканування реверсивний двостор. А5-А3, до 70 арк. [до ineo 215/ 226/ 266/ 306]	 	43200	8640	51840	405,00
A8WXWY1	PF-509	PF-509 Універсальна касета, 250 арк. (макс. до 4-х касет додатково) [ineo 266/306]	 	18666,67	3733,33	22400	175,00
9960950000	DK-706	DK-706 Тумба велика, за умов 0-1 додаткових PF [ineo 215/ 226/ 266/ 306]	 	16533,33	3306,67	19840	155,00
9960960000	DK-707	DK-707 Тумба середня, за умов 2-3 додаткових PF [ineo 215/ 226/ 266/ 306]	 	15466,67	3093,33	18560	145,00
9960970000	DK-708	DK-708 Тумба мала, за умов 4х додаткових PF [ineo 215/ 226/ 266/ 306]	 	14506,67	2901,33	17408	136,00
A4M2022	FK-510	FK-510 Факс модуль (необхідний MK) [ineo 226/ 266/ 306]	 	41066,67	8213,33	49280	385,00
A8WYWY1	MK-750	MK-750 Опціональна панель для факсу та дод. мережевих функцій [ineo 266/306]	 	6186,67	1237,33	7424	58,00
A8X3WY2	UK-213	UK-213 Внутрішній Wi-Fi, бездротовий друк/скан. [ineo 266/306]	 	8213,33	1642,67	9856	77,00
9967001293	EH-C591 	EH-C591 Напівавтомат. степлер (скоби SK-602)	 	25066,67	5013,33	30080	235,00
996908-TL-WR702N		Маршрутизатор WIFI TL-WR702N (10/100Mbps WAN/LAN, 802.11b/g/n до 150Mbps)	 	2986,67	597,33	3584	28,00
A7YPWY1	OC-514	OC-514 Кришка оригiналів	 	5973,33	1194,67	7168	56,00
A7V7WY2	DF-628	DF-628 Автоподавач оригін. сканування двостор. реверсн. (до 45 стор./хв, міст. 100 арк.)	 	43733,33	8746,67	52480	410,00
9967004020	DK-513	DK-513 Тумба-пiдставка до 227/ 287/ 367	 	13653,33	2730,67	16384	128,00
A7VAWY1	PC-113	PC-113 Універсальна касета для паперу мiсткiстю 500 аркушiв (A5 - А3)	 	56000	11200	67200	525,00
A7VAWY2	PC-213	PC-213 Універсальна касета для паперу мiсткiстю 2x500 аркушiв (A5 - А3)	 	83733,33	16746,67	100480	785,00
A7VAWY3	PC-413	PC-413 Касета великої місткості 2500 аркушiв (А4)	 	83733,33	16746,67	100480	785,00
996908-G109677		Замок касет та тонерів універсальний	 	8533,33	1706,67	10240	80,00
A2YUWY2	FS-533	FS-533 Фінішер-степлер внутрішній. Скоби: SK-602. Сортування/ Групування зі зсувом, зшивання до 50 арк 52-90 г/м2 (Без обробки - 52-300 г/м2). Вих. міст. 500 арк. Зшивання - кутове та по краю листа 2-точкове. Перфорація (з опц. PK-519).	 	71466,67	14293,33	85760	670,00
A84FWY1	MK-602	MK-602 Монтажний комплект (обов'язковий до FS-533)	 	2880	576	3456	27,00
A3EPWY2	FS-534	FS-534 Фінішер зовнішній. скоби: SK-602. Фукції - Сортування /Групування зі зсувом, зшивання (stapling), перфорація (з PK-520). Макс. зшитих листів - 50 арк.. Вихідна місткість (для листів 80 г/м2) - 3,300 арк.. Мін/ Макс щільність паперу - 52/300 г/м2. Зшивання (Stapling) - Кутове, по краю листа 2точки,. Створення готових брошюр - ні. Перфорація - ТАК (з PK-520). Фальцювання 2Х (по середині) - ні. Фальцювання 3Х (Z-тип) - ні. Фальцювання 3Х (П-тип) - ні. Вкладання обкладинки (Post insertion) - ні	 	104533,33	20906,67	125440	980,00
A84GWY1	RU-514	RU-514 Модуль просування паперу (обов'язковий до FS-534/SD)	 	13866,67	2773,33	16640	130,00
A3EPWYC	FS-534SD	FS-534SD Фінішер зовнішній з буклетним пристроєм. скоби: SK-602. Фукції - Сортування /Групування зі зсувом, зшивання (stapling), перфорація (з PK-520), фальцювання, готові брошури. Макс. зшитих листів - 50 арк.. Вихідна місткість (для листів 80 г/м2) - 3,300 арк.. Мін/ Макс щільність паперу - 52/300 г/м2. Зшивання (Stapling) - Кутове, по краю листа 2точки, по центру листа 2точки буклетне. Створення готових брошюр - ТАК. Перфорація - ТАК (з PK-520). Фальцювання 2Х (по середині) - ТАК. Фальцювання 3Х (Z-тип) - ні. Фальцювання 3Х (П-тип) - ТАК. Вкладання обкладинки (Post insertion) - ні	 	183466,67	36693,33	220160	1720,00
A84GWY1	RU-514	RU-514 Модуль просування паперу (обов'язковий до FS-534/SD)	 	13866,67	2773,33	16640	130,00
A2YVWY2	JS-506	JS-506 Лоток розділення завдань	 	32000	6400	38400	300,00
A3EUW22	PK-519	PK-519 Перфоратор (2/4 точки), опція до FS-533	 	27733,33	5546,67	33280	260,00
A3ETW21	PK-520	PK-520 Перфоратор (2/4 точки), опція до FS-534	 	32000	6400	38400	300,00
A879021	FK-513	FK-513 Факс модуль	 	83200	16640	99840	780,00
4614506	SP-501	SP-501 Х-штамп відсканованих оригіналів факсу (1 червона х-печатка, монтується у DF)	 	2880	576	3456	27,00
A88AWY2	EK-608	EK-608 USB інтерфейс для USB клав./кардридера	 	9706,67	1941,33	11648	91,00
A87DWY1	EK-609	EK-609 USB інтерфейс для USB клав./кардридера, bluetooth, speakers	 	19733,33	3946,67	23680	185,00
A4NRWY1	KH-102	KH-102 Тримач для клавіатури	 	6506,67	1301,33	7808	61,00
A0X9WY1	AU-102 	AU-102 Пристрій ідентифікації (сканер капілярів пальця) (необх. EK-608 або EK-609)	 	69866,67	13973,33	83840	655,00
A0W4WY3	WT-506	WT-506 Робочий стіл для розміщення пристоїв аутентифікації (AU-102)	 	8960	1792	10752	84,00
A64TWY3	KP-101	KP-101 Апаратна клавіатура на 10 клавіш	 	3520	704	4224	33,00
A9W7WY2	UK-215	UK-215 Внутрішній Wi-Fi (Remote Access та Wi-Fi) (потрібен EK-608 або EK-609)	 	19733,33	3946,67	23680	185,00
996908-TL-WR702N		Маршрутизатор WIFI TL-WR702N (10/100Mbps WAN/LAN, 802.11b/g/n до 150Mbps)	 	2986,67	597,33	3584	28,00
A161192100		Стилус ineo	 	4373,33	874,67	5248	41,00
A7YPWY1	OC-514	OC-514 Кришка оригiналів	 	5973,33	1194,67	7168	56,00
A7V7WY2	DF-628	DF-628 Автоподавач оригін. сканування двостор. реверсн. (до 45 стор./хв, міст. 100 арк.)	 	43733,33	8746,67	52480	410,00
9967004020	DK-513	DK-513 Тумба-пiдставка до 227/ 287/ 367	 	13653,33	2730,67	16384	128,00
A7VAWY1	PC-113	PC-113 Універсальна касета для паперу мiсткiстю 500 аркушiв (A5 - А3)	 	56000	11200	67200	525,00
A7VAWY2	PC-213	PC-213 Універсальна касета для паперу мiсткiстю 2x500 аркушiв (A5 - А3)	 	83733,33	16746,67	100480	785,00
A7VAWY3	PC-413	PC-413 Касета великої місткості 2500 аркушiв (А4)	 	83733,33	16746,67	100480	785,00
996908-G109677		Замок касет та тонерів універсальний	 	8533,33	1706,67	10240	80,00
A2YUWY2	FS-533	FS-533 Фінішер-степлер внутрішній. Скоби: SK-602. Сортування/ Групування зі зсувом, зшивання до 50 арк 52-90 г/м2 (Без обробки - 52-300 г/м2). Вих. міст. 500 арк. Зшивання - кутове та по краю листа 2-точкове. Перфорація (з опц. PK-519).	 	71466,67	14293,33	85760	670,00
A84FWY1	MK-602	MK-602 Монтажний комплект (обов'язковий до FS-533)	 	2880	576	3456	27,00
A3EPWY2	FS-534	FS-534 Фінішер зовнішній. скоби: SK-602. Фукції - Сортування /Групування зі зсувом, зшивання (stapling), перфорація (з PK-520). Макс. зшитих листів - 50 арк.. Вихідна місткість (для листів 80 г/м2) - 3,300 арк.. Мін/ Макс щільність паперу - 52/300 г/м2. Зшивання (Stapling) - Кутове, по краю листа 2точки,. Створення готових брошюр - ні. Перфорація - ТАК (з PK-520). Фальцювання 2Х (по середині) - ні. Фальцювання 3Х (Z-тип) - ні. Фальцювання 3Х (П-тип) - ні. Вкладання обкладинки (Post insertion) - ні	 	104533,33	20906,67	125440	980,00
A84GWY1	RU-514	RU-514 Модуль просування паперу (обов'язковий до FS-534/SD)	 	13866,67	2773,33	16640	130,00
A3EPWYC	FS-534SD	FS-534SD Фінішер зовнішній з буклетним пристроєм. скоби: SK-602. Фукції - Сортування /Групування зі зсувом, зшивання (stapling), перфорація (з PK-520), фальцювання, готові брошури. Макс. зшитих листів - 50 арк.. Вихідна місткість (для листів 80 г/м2) - 3,300 арк.. Мін/ Макс щільність паперу - 52/300 г/м2. Зшивання (Stapling) - Кутове, по краю листа 2точки, по центру листа 2точки буклетне. Створення готових брошюр - ТАК. Перфорація - ТАК (з PK-520). Фальцювання 2Х (по середині) - ТАК. Фальцювання 3Х (Z-тип) - ні. Фальцювання 3Х (П-тип) - ТАК. Вкладання обкладинки (Post insertion) - ні	 	183466,67	36693,33	220160	1720,00
A84GWY1	RU-514	RU-514 Модуль просування паперу (обов'язковий до FS-534/SD)	 	13866,67	2773,33	16640	130,00
A2YVWY2	JS-506	JS-506 Лоток розділення завдань	 	32000	6400	38400	300,00
A3EUW22	PK-519	PK-519 Перфоратор (2/4 точки), опція до FS-533	 	27733,33	5546,67	33280	260,00
A3ETW21	PK-520	PK-520 Перфоратор (2/4 точки), опція до FS-534	 	32000	6400	38400	300,00
A879021	FK-513	FK-513 Факс модуль	 	83200	16640	99840	780,00
4614506	SP-501	SP-501 Х-штамп відсканованих оригіналів факсу (1 червона х-печатка, монтується у DF)	 	2880	576	3456	27,00
A88AWY2	EK-608	EK-608 USB інтерфейс для USB клав./кардридера	 	9706,67	1941,33	11648	91,00
A87DWY1	EK-609	EK-609 USB інтерфейс для USB клав./кардридера, bluetooth, speakers	 	19733,33	3946,67	23680	185,00
A4NRWY1	KH-102	KH-102 Тримач для клавіатури	 	6506,67	1301,33	7808	61,00
A0X9WY1	AU-102 	AU-102 Пристрій ідентифікації (сканер капілярів пальця) (необх. EK-608 або EK-609)	 	69866,67	13973,33	83840	655,00
A0W4WY3	WT-506	WT-506 Робочий стіл для розміщення пристоїв аутентифікації (AU-102)	 	8960	1792	10752	84,00
A64TWY3	KP-101	KP-101 Апаратна клавіатура на 10 клавіш	 	3520	704	4224	33,00
A9W7WY2	UK-215	UK-215 Внутрішній Wi-Fi (Remote Access та Wi-Fi) (потрібен EK-608 або EK-609)	 	19733,33	3946,67	23680	185,00
996908-TL-WR702N		Маршрутизатор WIFI TL-WR702N (10/100Mbps WAN/LAN, 802.11b/g/n до 150Mbps)	 	2986,67	597,33	3584	28,00
A161192100		Стилус ineo	 	4373,33	874,67	5248	41,00
A7YPWY1	OC-514	OC-514 Кришка оригiналів	 	5973,33	1194,67	7168	56,00
A7V7WY2	DF-628	DF-628 Автоподавач оригін. сканування двостор. реверсн. (до 45 стор./хв, міст. 100 арк.)	 	43733,33	8746,67	52480	410,00
9967004020	DK-513	DK-513 Тумба-пiдставка до 227/ 287/ 367	 	13653,33	2730,67	16384	128,00
A7VAWY1	PC-113	PC-113 Універсальна касета для паперу мiсткiстю 500 аркушiв (A5 - А3)	 	56000	11200	67200	525,00
A7VAWY2	PC-213	PC-213 Універсальна касета для паперу мiсткiстю 2x500 аркушiв (A5 - А3)	 	83733,33	16746,67	100480	785,00
A7VAWY3	PC-413	PC-413 Касета великої місткості 2500 аркушiв (А4)	 	83733,33	16746,67	100480	785,00
996908-G109677		Замок касет та тонерів універсальний	 	8533,33	1706,67	10240	80,00
A2YUWY2	FS-533	FS-533 Фінішер-степлер внутрішній. Скоби: SK-602. Сортування/ Групування зі зсувом, зшивання до 50 арк 52-90 г/м2 (Без обробки - 52-300 г/м2). Вих. міст. 500 арк. Зшивання - кутове та по краю листа 2-точкове. Перфорація (з опц. PK-519).	 	71466,67	14293,33	85760	670,00
A84FWY1	MK-602	MK-602 Монтажний комплект (обов'язковий до FS-533)	 	2880	576	3456	27,00
A3EPWY2	FS-534	FS-534 Фінішер зовнішній. скоби: SK-602. Фукції - Сортування /Групування зі зсувом, зшивання (stapling), перфорація (з PK-520). Макс. зшитих листів - 50 арк.. Вихідна місткість (для листів 80 г/м2) - 3,300 арк.. Мін/ Макс щільність паперу - 52/300 г/м2. Зшивання (Stapling) - Кутове, по краю листа 2точки,. Створення готових брошюр - ні. Перфорація - ТАК (з PK-520). Фальцювання 2Х (по середині) - ні. Фальцювання 3Х (Z-тип) - ні. Фальцювання 3Х (П-тип) - ні. Вкладання обкладинки (Post insertion) - ні	 	104533,33	20906,67	125440	980,00
A84GWY1	RU-514	RU-514 Модуль просування паперу (обов'язковий до FS-534/SD)	 	13866,67	2773,33	16640	130,00
A3EPWYC	FS-534SD	FS-534SD Фінішер зовнішній з буклетним пристроєм. скоби: SK-602. Фукції - Сортування /Групування зі зсувом, зшивання (stapling), перфорація (з PK-520), фальцювання, готові брошури. Макс. зшитих листів - 50 арк.. Вихідна місткість (для листів 80 г/м2) - 3,300 арк.. Мін/ Макс щільність паперу - 52/300 г/м2. Зшивання (Stapling) - Кутове, по краю листа 2точки, по центру листа 2точки буклетне. Створення готових брошюр - ТАК. Перфорація - ТАК (з PK-520). Фальцювання 2Х (по середині) - ТАК. Фальцювання 3Х (Z-тип) - ні. Фальцювання 3Х (П-тип) - ТАК. Вкладання обкладинки (Post insertion) - ні	 	183466,67	36693,33	220160	1720,00
A84GWY1	RU-514	RU-514 Модуль просування паперу (обов'язковий до FS-534/SD)	 	13866,67	2773,33	16640	130,00
A2YVWY2	JS-506	JS-506 Лоток розділення завдань	 	32000	6400	38400	300,00
A3EUW22	PK-519	PK-519 Перфоратор (2/4 точки), опція до FS-533	 	27733,33	5546,67	33280	260,00
A3ETW21	PK-520	PK-520 Перфоратор (2/4 точки), опція до FS-534	 	32000	6400	38400	300,00
A879021	FK-513	FK-513 Факс модуль	 	83200	16640	99840	780,00
4614506	SP-501	SP-501 Х-штамп відсканованих оригіналів факсу (1 червона х-печатка, монтується у DF)	 	2880	576	3456	27,00
A88AWY2	EK-608	EK-608 USB інтерфейс для USB клав./кардридера	 	9706,67	1941,33	11648	91,00
A87DWY1	EK-609	EK-609 USB інтерфейс для USB клав./кардридера, bluetooth, speakers	 	19733,33	3946,67	23680	185,00
A4NRWY1	KH-102	KH-102 Тримач для клавіатури	 	6506,67	1301,33	7808	61,00
A0X9WY1	AU-102 	AU-102 Пристрій ідентифікації (сканер капілярів пальця) (необх. EK-608 або EK-609)	 	69866,67	13973,33	83840	655,00
A0W4WY3	WT-506	WT-506 Робочий стіл для розміщення пристоїв аутентифікації (AU-102)	 	8960	1792	10752	84,00
A64TWY3	KP-101	KP-101 Апаратна клавіатура на 10 клавіш	 	3520	704	4224	33,00
A9W7WY2	UK-215	UK-215 Внутрішній Wi-Fi (Remote Access та Wi-Fi) (потрібен EK-608 або EK-609)	 	19733,33	3946,67	23680	185,00
996908-TL-WR702N		Маршрутизатор WIFI TL-WR702N (10/100Mbps WAN/LAN, 802.11b/g/n до 150Mbps)	 	2986,67	597,33	3584	28,00
A161192100		Стилус ineo	 	4373,33	874,67	5248	41,00
9967002050	OC-511	OC-511 Кришка оригiналів	 	5973,33	1194,67	7168	56,00
A85GWY2	DF-704	DF-704 Автоподавач оригіналів сканування двостор. DUAL SCAN, 100 арк., 80/160 ориг./хв. - одностор./двостор.	 	108800	21760	130560	1020,00
A87RWY1	DF-629	DF-629 Автоподавач оригіналів сканування двостор. реверсний, 100 арк., 80/37 ориг./хв - одностор/дуплекс	 	59200	11840	71040	555,00
A9HFWY1	PC-115 	PC-115 Універсальна касета для паперу мiсткiстю 500 аркушiв (A5 - А3)	 	56000	11200	67200	525,00
A9HFWY2	PC-215 	PC-215 Універсальна касета для паперу мiсткiстю 2x500 аркушiв (A5 - А3)	 	83733,33	16746,67	100480	785,00
A9HFWY3	PC-415 	PC-415 Касета великої місткості 2500 аркушiв (А4)	 	83733,33	16746,67	100480	785,00
9967003545	DK-510  	DK-510 Тумба-пiдставка C258/(C)308/(C)368/(C)458/(C)558/C658	 	13653,33	2730,67	16384	128,00
A87VWY1	LU-302	LU-302 Касета великої місткості 3000 аркушiв (А4, 52-256 г/м2)	 	138666,67	27733,33	166400	1300,00
9967001961	BT-C1e	BT-C1e Додатковий лоток подавання банерів (297 Х 1 200 мм) макс. 30 арк.	 	16533,33	3306,67	19840	155,00
A2YVWY2	JS-506	JS-506 Лоток розділення завдань	 	32000	6400	38400	300,00
A2YUWY2	FS-533	FS-533 Фінішер-степлер внутрішній. Скоби: SK-602. Сортування/ Групування зі зсувом, зшивання до 50 арк 52-90 г/м2 (Без обробки - 52-300 г/м2). Вих. міст. 500 арк. Зшивання - кутове та по краю листа 2-точкове. Перфорація (з опц. PK-519).	 	71466,67	14293,33	85760	670,00
A3EUW22	PK-519	PK-519 Перфоратор (2/4 точки), опція до FS-533	 	27733,33	5546,67	33280	260,00
A87GWY1	FS-536	FS-536 Фінішер-степлер (зшив. до 50 арк) Скоби: SK-602, необх. RU-513	 	104533,33	20906,67	125440	980,00
A87JWY2	RU-513	RU-513 Модуль просування паперу, обов'язковий до FS-536(SD), FS-537(SD)	 	13866,67	2773,33	16640	130,00
A87GWYA	FS-536SD	FS-536SD Фінішер з буклетним модулем, (зшив. до 50 арк.) Скоби: SK-602. Необх. RU-513	 	197333,33	39466,67	236800	1850,00
A87JWY2	RU-513	RU-513 Модуль просування паперу, обов'язковий до FS-536(SD), FS-537(SD)	 	13866,67	2773,33	16640	130,00
A3ETW21	PK-520	PK-520 Перфоратор (2/4 точки), опція до FS-534	 	32000	6400	38400	300,00
A4MMWY3	SC-508	SC-508 Модуль захисту від копіювання (потрібно 2 одиниці, якщо є DF-704)	 	57600	11520	69120	540,00
A888WY2	HD-524	HD-524 Резервний HDD (HDD mirroring) для гарантії захисту даних	 	19200	3840	23040	180,00
A9W7WY2	UK-215	UK-215 Внутрішній Wi-Fi (Remote Access та Wi-Fi)	 	19733,33	3946,67	23680	185,00
A0X9WY1	AU-102	AU-102 Пристрій ідентифікації (сканер капілярів пальця)	 	69866,67	13973,33	83840	655,00
A0W4WY3	WT-506	WT-506 Робочий стіл для розміщення пристоїв аутентифікації (AU-102)	 	8960	1792	10752	84,00
A88AWY2	EK-608	EK-608 USB інтерфейс для USB клав./кардридера	 	9706,67	1941,33	11648	91,00
A87DWY2	EK-609	EK-609 USB інтерфейс для USB клав./кардридера, bluetooth, speakers	 	19733,33	3946,67	23680	185,00
A4NRWY1	KH-102	KH-102 Тримач для клавіатури	 	6506,67	1301,33	7808	61,00
A883022	FK-514	FK-514 Факс модуль (для другої лінії факсу необх другий модуль FK-514)	 	83200	16640	99840	780,00
4614506	SP-501	SP-501 Х-штамп відсканованих оригіналів факсу (1 червона х-печатка, монтується у DF)	 	2880	576	3456	27,00
A889WY1	MK-745	MK-745 Монтажний комплект, необхідний для CU-101	 	13866,67	2773,33	16640	130,00
A87WWY1	CU-101	CU-101 Система додаткової фільтрації повітря	 	31466,67	6293,33	37760	295,00
9967004865	AH-101x 	AH-101x Тримач для верхньої кришки/DF (для людей з обмеж. можливост.)	 	5013,33	1002,67	6016	47,00
A64TWY3	KP-101	KP-101 Апаратна клавіатура на 10 клавіш	 	3520	704	4224	33,00
A161192100		Стилус ineo	 	4373,33	874,67	5248	41,00
4623485		Key Counter Connection	 	10880	2176	13056	102,00
9967002050	OC-511	OC-511 Кришка оригiналів	 	5973,33	1194,67	7168	56,00
A85GWY2	DF-704	DF-704 Автоподавач оригіналів сканування двостор. DUAL SCAN, 100 арк., 80/160 ориг./хв. - одностор./двостор.	 	108800	21760	130560	1020,00
A87RWY1	DF-629	DF-629 Автоподавач оригіналів сканування двостор. реверсний, 100 арк., 80/37 ориг./хв - одностор/дуплекс	 	59200	11840	71040	555,00
A9HFWY1	PC-115 	PC-115 Універсальна касета для паперу мiсткiстю 500 аркушiв (A5 - А3)	 	56000	11200	67200	525,00
A9HFWY2	PC-215 	PC-215 Універсальна касета для паперу мiсткiстю 2x500 аркушiв (A5 - А3)	 	83733,33	16746,67	100480	785,00
A9HFWY3	PC-415 	PC-415 Касета великої місткості 2500 аркушiв (А4)	 	83733,33	16746,67	100480	785,00
9967003545	DK-510  	DK-510 Тумба-пiдставка C258/(C)308/(C)368/(C)458/(C)558/C658	 	13653,33	2730,67	16384	128,00
A87VWY1	LU-302	LU-302 Касета великої місткості 3000 аркушiв (А4, 52-256 г/м2)	 	138666,67	27733,33	166400	1300,00
9967001961	BT-C1e	BT-C1e Додатковий лоток подавання банерів (297 Х 1 200 мм) макс. 30 арк.	 	16533,33	3306,67	19840	155,00
A2YVWY2	JS-506	JS-506 Лоток розділення завдань	 	32000	6400	38400	300,00
A2YUWY2	FS-533	FS-533 Фінішер-степлер внутрішній. Скоби: SK-602. Сортування/ Групування зі зсувом, зшивання до 50 арк 52-90 г/м2 (Без обробки - 52-300 г/м2). Вих. міст. 500 арк. Зшивання - кутове та по краю листа 2-точкове. Перфорація (з опц. PK-519).	 	71466,67	14293,33	85760	670,00
A3EUW22	PK-519	PK-519 Перфоратор (2/4 точки), опція до FS-533	 	27733,33	5546,67	33280	260,00
A87GWY1	FS-536	FS-536 Фінішер-степлер (зшив. до 50 арк) Скоби: SK-602, необх. RU-513	 	104533,33	20906,67	125440	980,00
A87JWY2	RU-513	RU-513 Модуль просування паперу, обов'язковий до FS-536(SD), FS-537(SD)	 	13866,67	2773,33	16640	130,00
A87GWYA	FS-536SD	FS-536SD Фінішер з буклетним модулем, (зшив. до 50 арк.) Скоби: SK-602. Необх. RU-513	 	197333,33	39466,67	236800	1850,00
A87JWY2	RU-513	RU-513 Модуль просування паперу, обов'язковий до FS-536(SD), FS-537(SD)	 	13866,67	2773,33	16640	130,00
A3ETW21	PK-520	PK-520 Перфоратор (2/4 точки), опція до FS-534	 	32000	6400	38400	300,00
A4MMWY3	SC-508	SC-508 Модуль захисту від копіювання (потрібно 2 одиниці, якщо є DF-704)	 	57600	11520	69120	540,00
A888WY2	HD-524	HD-524 Резервний HDD (HDD mirroring) для гарантії захисту даних	 	19200	3840	23040	180,00
A9W7WY2	UK-215	UK-215 Внутрішній Wi-Fi (Remote Access та Wi-Fi)	 	19733,33	3946,67	23680	185,00
A0X9WY1	AU-102	AU-102 Пристрій ідентифікації (сканер капілярів пальця)	 	69866,67	13973,33	83840	655,00
A0W4WY3	WT-506	WT-506 Робочий стіл для розміщення пристоїв аутентифікації (AU-102)	 	8960	1792	10752	84,00
A88AWY2	EK-608	EK-608 USB інтерфейс для USB клав./кардридера	 	9706,67	1941,33	11648	91,00
A87DWY2	EK-609	EK-609 USB інтерфейс для USB клав./кардридера, bluetooth, speakers	 	19733,33	3946,67	23680	185,00
A4NRWY1	KH-102	KH-102 Тримач для клавіатури	 	6506,67	1301,33	7808	61,00
A883022	FK-514	FK-514 Факс модуль (для другої лінії факсу необх другий модуль FK-514)	 	83200	16640	99840	780,00
4614506	SP-501	SP-501 Х-штамп відсканованих оригіналів факсу (1 червона х-печатка, монтується у DF)	 	2880	576	3456	27,00
A889WY1	MK-745	MK-745 Монтажний комплект, необхідний для CU-101	 	13866,67	2773,33	16640	130,00
A87WWY1	CU-101	CU-101 Система додаткової фільтрації повітря	 	31466,67	6293,33	37760	295,00
A161192100		Стилус ineo	 	4373,33	874,67	5248	41,00
9967004865	AH-101x 	AH-101x Тримач для верхньої кришки/DF (для людей з обмеж. можливост.)	 	5013,33	1002,67	6016	47,00
A64TWY3	KP-101	KP-101 Апаратна клавіатура на 10 клавіш	 	3520	704	4224	33,00
4623485		Key Counter Connection	 	10880	2176	13056	102,00
996908-TL-WR702N		Маршрутизатор WIFI TL-WR702N (10/100Mbps WAN/LAN, 802.11b/g/n до 150Mbps)	 	2986,67	597,33	3584	28,00
A9HFWY1	PC-115 	PC-115 Універсальна касета для паперу мiсткiстю 500 аркушiв (A5 - А3)	 	56000	11200	67200	525,00
A9HFWY2	PC-215 	PC-215 Універсальна касета для паперу мiсткiстю 2x500 аркушiв (A5 - А3)	 	83733,33	16746,67	100480	785,00
A9HFWY3	PC-415 	PC-415 Касета великої місткості 2500 аркушiв (А4)	 	83733,33	16746,67	100480	785,00
9967003545	DK-510  	DK-510 Тумба-пiдставка C258/(C)308/(C)368/(C)458/(C)558/C658	 	13653,33	2730,67	16384	128,00
A9EFWY1	LU-207	LU-207 Касета великої місткості 2500 арк  (макс.SRА3,A3+), 52-256 г/м2	 	234666,67	46933,33	281600	2200,00
A87VWY1	LU-302	LU-302 Касета великої місткості 3000 аркушiв (А4, 52-256 г/м2)	 	138666,67	27733,33	166400	1300,00
9967001961	BT-C1e	BT-C1e Додатковий лоток подавання банерів (297 Х 1 200 мм) макс. 30 арк.	 	16533,33	3306,67	19840	155,00
